ensembl_gene_id,hgnc_symbol,hg
ENSG00000173557,C2orf70,hg38
ENSG00000173559,NABP1,hg38
ENSG00000173566,NUDT18,hg37
ENSG00000173567,ADGRF3,hg38
ENSG00000173572,NLRP13,hg38
ENSG00000173575,CHD2,hg38
ENSG00000173578,XCR1,hg38
ENSG00000173581,CCDC106,hg38
ENSG00000173585,CCR9,hg38
ENSG00000173588,CEP83,hg38
ENSG00000173597,SULT1B1,hg38
ENSG00000173598,NUDT4,hg38
ENSG00000173599,PC,hg38
ENSG00000173610,UGT2A1,hg38
ENSG00000173611,SCAI,hg38
ENSG00000173612,GPRC6A,hg38
ENSG00000173614,NMNAT1,hg38
ENSG00000173621,LRFN4,hg38
ENSG00000173626,TRAPPC3L,hg38
ENSG00000173627,APOBEC4,hg38
ENSG00000173638,SLC19A1,hg38
ENSG00000173641,HSPB7,hg38
ENSG00000173653,RCE1,hg38
ENSG00000173660,UQCRH,hg38
ENSG00000173662,TAS1R1,hg38
ENSG00000173673,HES3,hg38
ENSG00000173674,EIF1AX,hg38
ENSG00000173678,SPDYE2B,hg38
ENSG00000173679,OR1L1,hg38
ENSG00000173681,BCLAF3,hg38
ENSG00000173692,PSMD1,hg38
ENSG00000173698,ADGRG2,hg38
ENSG00000173699,SPATA3,hg38
ENSG00000173702,MUC13,hg38
ENSG00000173705,SUSD5,hg38
ENSG00000173706,HEG1,hg38
ENSG00000173714,WFIKKN2,hg38
ENSG00000173715,C11orf80,hg38
ENSG00000173726,TOMM20,hg38
ENSG00000173728,C1orf100,hg38
ENSG00000173744,AGFG1,hg38
ENSG00000173757,STAT5B,hg38
ENSG00000173762,CD7,hg38
ENSG00000173769,TOPAZ1,hg38
ENSG00000173786,CNP,hg38
ENSG00000173801,JUP,hg38
ENSG00000173805,HAP1,hg38
ENSG00000173809,TDRD12,hg37
ENSG00000173810,PPIAP7,hg38
ENSG00000173811,CCDC13-AS1,hg38
ENSG00000173812,EIF1,hg38
ENSG00000173818,ENDOV,hg38
ENSG00000173821,RNF213,hg37
ENSG00000173825,TIGD3,hg38
ENSG00000173826,KCNH6,hg38
ENSG00000173838,MARCH10,hg38
ENSG00000173846,PLK3,hg38
ENSG00000173848,NET1,hg38
ENSG00000173852,DPY19L1,hg38
ENSG00000173868,PHOSPHO1,hg38
ENSG00000173875,ZNF791,hg38
ENSG00000173876,TUBB7P,hg38
ENSG00000173889,PHC3,hg38
ENSG00000173890,GPR160,hg38
ENSG00000173894,CBX2,hg38
ENSG00000173898,SPTBN2,hg38
ENSG00000173905,GOLIM4,hg38
ENSG00000173908,KRT28,hg38
ENSG00000173914,RBM4B,hg38
ENSG00000173915,ATP5MD,hg38
ENSG00000173917,HOXB2,hg38
ENSG00000173918,C1QTNF1,hg38
ENSG00000173926,MARCH3,hg38
ENSG00000173928,SWSAP1,hg38
ENSG00000173930,SLCO4C1,hg38
ENSG00000173933,RBM4,hg38
ENSG00000173947,PIFO,hg38
ENSG00000173950,XXYLT1,hg38
ENSG00000173954,SNURFL,hg38
ENSG00000173960,UBXN2A,hg38
ENSG00000173976,RAX2,hg38
ENSG00000173988,LRRC63,hg38
ENSG00000173991,TCAP,hg38
ENSG00000173992,CCS,hg38
ENSG00000174004,NRROS,hg38
ENSG00000174007,CEP19,hg38
ENSG00000174010,KLHL15,hg38
ENSG00000174013,FBXO45,hg38
ENSG00000174015,SPERT,hg38
ENSG00000174016,TENT5D,hg38
ENSG00000174021,GNG5,hg38
ENSG00000174028,FAM3C2,hg38
ENSG00000174032,SLC25A30,hg38
ENSG00000174038,C9orf131,hg38
ENSG00000174059,CD34,hg38
ENSG00000174080,CTSF,hg38
ENSG00000174083,PIK3R6,hg37
ENSG00000174099,MSRB3,hg38
ENSG00000174100,MRPL45,hg37
ENSG00000174106,LEMD3,hg38
ENSG00000174109,C16orf91,hg38
ENSG00000174111,SOCS7,hg37
ENSG00000174123,TLR10,hg38
ENSG00000174125,TLR1,hg38
ENSG00000174130,TLR6,hg38
ENSG00000174132,FAM174A,hg38
ENSG00000174136,RGMB,hg38
ENSG00000174137,FAM53A,hg38
ENSG00000174145,NWD2,hg38
ENSG00000174151,CYB561D1,hg38
ENSG00000174156,GSTA3,hg38
ENSG00000174165,ZDHHC24,hg38
ENSG00000174173,TRMT10C,hg38
ENSG00000174175,SELP,hg38
ENSG00000174177,CTU2,hg38
ENSG00000174194,AGAP8,hg37
ENSG00000174196,FAM21D,hg37
ENSG00000174197,MGA,hg38
ENSG00000174206,C12orf66,hg38
ENSG00000174225,ARL13A,hg38
ENSG00000174226,SNX31,hg38
ENSG00000174227,PIGG,hg38
ENSG00000174231,PRPF8,hg38
ENSG00000174233,ADCY6,hg38
ENSG00000174236,REP15,hg38
ENSG00000174238,PITPNA,hg38
ENSG00000174243,DDX23,hg38
ENSG00000174255,ZNF80,hg38
ENSG00000174276,ZNHIT2,hg38
ENSG00000174279,EVX2,hg38
ENSG00000174282,ZBTB4,hg38
ENSG00000174292,TNK1,hg38
ENSG00000174306,ZHX3,hg38
ENSG00000174307,PHLDA3,hg38
ENSG00000174325,DIRC1,hg38
ENSG00000174326,SLC16A11,hg38
ENSG00000174327,SLC16A13,hg38
ENSG00000174332,GLIS1,hg38
ENSG00000174339,OR2Y1,hg38
ENSG00000174343,CHRNA9,hg38
ENSG00000174348,PODN,hg38
ENSG00000174353,STAG3L3,hg38
ENSG00000174358,SLC6A19,hg38
ENSG00000174365,SNHG11,hg38
ENSG00000174368,PMS2P2,hg37
ENSG00000174370,C11orf45,hg38
ENSG00000174371,EXO1,hg38
ENSG00000174373,RALGAPA1,hg38
ENSG00000174374,WBSCR16,hg37
ENSG00000174384,PMS2P6,hg38
ENSG00000174403,MIR1-1HG-AS1,hg38
ENSG00000174405,LIG4,hg38
ENSG00000174407,MIR1-1HG,hg38
ENSG00000174408,PPIAP24,hg38
ENSG00000174417,TRHR,hg38
ENSG00000174418,RPL35P9,hg38
ENSG00000174428,GTF2IRD2B,hg38
ENSG00000174429,ABRA,hg38
ENSG00000174437,ATP2A2,hg38
ENSG00000174442,ZWILCH,hg38
ENSG00000174444,RPL4,hg38
ENSG00000174446,SNAPC5,hg38
ENSG00000174448,STARD6,hg38
ENSG00000174450,GOLGA6L2,hg38
ENSG00000174453,VWC2L,hg38
ENSG00000174456,C12orf76,hg38
ENSG00000174460,ZCCHC12,hg38
ENSG00000174469,CNTNAP2,hg38
ENSG00000174473,GALNTL6,hg38
ENSG00000174482,LINGO2,hg38
ENSG00000174483,BBS1,hg38
ENSG00000174485,DENND4A,hg38
ENSG00000174495,PPIAP80,hg38
ENSG00000174498,IGDCC3,hg38
ENSG00000174500,GCSAM,hg38
ENSG00000174501,ANKRD36C,hg38
ENSG00000174502,SLC26A9,hg38
ENSG00000174514,MFSD4A,hg38
ENSG00000174516,PELI3,hg38
ENSG00000174521,TTC9B,hg38
ENSG00000174527,MYO1H,hg38
ENSG00000174529,TMEM81,hg38
ENSG00000174547,MRPL11,hg38
ENSG00000174562,KLK15,hg38
ENSG00000174564,IL20RB,hg38
ENSG00000174567,GOLT1A,hg38
ENSG00000174572,RPL10P2,hg38
ENSG00000174574,AKIRIN1,hg38
ENSG00000174576,NPAS4,hg38
ENSG00000174579,MSL2,hg38
ENSG00000174586,ZNF497,hg38
ENSG00000174595,KLF14,hg37
ENSG00000174599,TRAM1L1,hg38
ENSG00000174600,CMKLR1,hg38
ENSG00000174606,ANGEL2,hg38
ENSG00000174607,UGT8,hg38
ENSG00000174611,KY,hg38
ENSG00000174628,IQCK,hg38
ENSG00000174640,SLCO2A1,hg38
ENSG00000174652,ZNF266,hg38
ENSG00000174667,OR7D4,hg38
ENSG00000174669,SLC29A2,hg38
ENSG00000174672,BRSK2,hg38
ENSG00000174677,VN1R6P,hg38
ENSG00000174678,FAM47DP,hg38
ENSG00000174680,GRIK1-AS1,hg38
ENSG00000174684,B4GAT1,hg38
ENSG00000174695,TMEM167A,hg38
ENSG00000174697,LEP,hg38
ENSG00000174705,SH3PXD2B,hg38
ENSG00000174715,PPIAP72,hg38
ENSG00000174718,RESF1,hg38
ENSG00000174720,LARP7,hg38
ENSG00000174721,FGFBP3,hg38
ENSG00000174738,NR1D2,hg38
ENSG00000174740,PABPC5,hg38
ENSG00000174744,BRMS1,hg38
ENSG00000174748,RPL15,hg38
ENSG00000174749,FAM241A,hg38
ENSG00000174775,HRAS,hg38
ENSG00000174776,WDR49,hg38
ENSG00000174780,SRP72,hg38
ENSG00000174788,PCP2,hg38
ENSG00000174791,RIN1,hg38
ENSG00000174792,ODAPH,hg38
ENSG00000174796,THAP6,hg38
ENSG00000174799,CEP135,hg38
ENSG00000174804,FZD4,hg38
ENSG00000174807,CD248,hg38
ENSG00000174808,BTC,hg38
ENSG00000174827,PDZK1,hg38
ENSG00000174837,ADGRE1,hg38
ENSG00000174839,DENND6A,hg38
ENSG00000174840,PDE12,hg38
ENSG00000174842,GLMN,hg38
ENSG00000174844,DNAH12,hg38
ENSG00000174851,YIF1A,hg38
ENSG00000174871,CNIH2,hg38
ENSG00000174876,AMY1B,hg38
ENSG00000174885,NLRP6,hg38
ENSG00000174886,NDUFA11,hg38
ENSG00000174891,RSRC1,hg38
ENSG00000174898,CATSPERD,hg38
ENSG00000174899,PQLC2L,hg38
ENSG00000174903,RAB1B,hg38
ENSG00000174912,METTL15P1,hg38
ENSG00000174914,OR9G1,hg38
ENSG00000174915,PTDSS2,hg38
ENSG00000174917,MICOS13,hg38
ENSG00000174928,C3orf33,hg38
ENSG00000174930,VN2R1P,hg38
ENSG00000174937,OR5M3,hg38
ENSG00000174938,SEZ6L2,hg38
ENSG00000174939,ASPHD1,hg38
ENSG00000174942,OR5R1,hg37
ENSG00000174943,KCTD13,hg38
ENSG00000174944,P2RY14,hg38
ENSG00000174945,AMZ1,hg38
ENSG00000174946,GPR171,hg38
ENSG00000174948,GPR149,hg38
ENSG00000174950,CD164L2,hg38
ENSG00000174951,FUT1,hg38
ENSG00000174953,DHX36,hg38
ENSG00000174957,OR5J2,hg38
ENSG00000174963,ZIC4,hg38
ENSG00000174970,OR10AG1,hg38
ENSG00000174982,OR4S2,hg38
ENSG00000174989,FBXW8,hg38
ENSG00000174990,CA5A,hg38
ENSG00000174992,ZG16,hg38
ENSG00000174996,KLC2,hg38
ENSG00000175003,SLC22A1,hg38
ENSG00000175018,TEX36,hg38
ENSG00000175029,CTBP2,hg38
ENSG00000175040,CHST2,hg38
ENSG00000175048,ZDHHC14,hg38
ENSG00000175054,ATR,hg38
ENSG00000175061,SNHG29,hg38
ENSG00000175063,UBE2C,hg38
ENSG00000175065,DSG4,hg38
ENSG00000175066,GK5,hg38
ENSG00000175073,VCPIP1,hg38
ENSG00000175077,RTP1,hg38
ENSG00000175084,DES,hg38
ENSG00000175087,PDIK1L,hg38
ENSG00000175093,SPSB4,hg38
ENSG00000175097,RAG2,hg38
ENSG00000175104,TRAF6,hg38
ENSG00000175105,ZNF654,hg38
ENSG00000175106,TVP23C,hg38
ENSG00000175110,MRPS22,hg38
ENSG00000175115,PACS1,hg38
ENSG00000175121,WFDC5,hg38
ENSG00000175130,MARCKSL1,hg38
ENSG00000175137,SH3BP5L,hg38
ENSG00000175143,OR2T1,hg38
ENSG00000175147,TMEM51-AS1,hg38
ENSG00000175155,YPEL2,hg38
ENSG00000175161,CADM2,hg38
ENSG00000175164,ABO,hg38
ENSG00000175166,PSMD2,hg38
ENSG00000175170,FAM182B,hg38
ENSG00000175175,PPM1E,hg38
ENSG00000175182,FAM131A,hg38
ENSG00000175183,CSRP2,hg38
ENSG00000175189,INHBC,hg38
ENSG00000175193,PARL,hg38
ENSG00000175197,DDIT3,hg38
ENSG00000175198,PCCA,hg38
ENSG00000175202,HIGD2B,hg38
ENSG00000175203,DCTN2,hg38
ENSG00000175206,NPPA,hg38
ENSG00000175213,ZNF408,hg38
ENSG00000175215,CTDSP2,hg38
ENSG00000175216,CKAP5,hg38
ENSG00000175220,ARHGAP1,hg38
ENSG00000175221,MED16,hg38
ENSG00000175224,ATG13,hg38
ENSG00000175229,GAL3ST3,hg38
ENSG00000175262,C1orf127,hg38
ENSG00000175264,CHST1,hg38
ENSG00000175265,GOLGA8A,hg38
ENSG00000175267,VWA3A,hg38
ENSG00000175274,TP53I11,hg38
ENSG00000175279,CENPS,hg38
ENSG00000175283,DOLK,hg38
ENSG00000175287,PHYHD1,hg38
ENSG00000175294,CATSPER1,hg38
ENSG00000175302,ANKRD30BP1,hg38
ENSG00000175305,CCNE2,hg38
ENSG00000175309,PHYKPL,hg38
ENSG00000175311,ANKS4B,hg38
ENSG00000175315,CST6,hg38
ENSG00000175318,GRAMD2A,hg38
ENSG00000175319,NF1P5,hg38
ENSG00000175322,ZNF519,hg38
ENSG00000175324,LSM1,hg38
ENSG00000175325,PROP1,hg38
ENSG00000175329,ISX,hg38
ENSG00000175334,BANF1,hg38
ENSG00000175336,APOF,hg38
ENSG00000175344,CHRNA7,hg38
ENSG00000175348,TMEM9B,hg38
ENSG00000175352,NRIP3,hg38
ENSG00000175354,PTPN2,hg38
ENSG00000175356,SCUBE2,hg38
ENSG00000175376,EIF1AD,hg38
ENSG00000175387,SMAD2,hg38
ENSG00000175390,EIF3F,hg38
ENSG00000175393,OR10A6,hg37
ENSG00000175395,ZNF25,hg38
ENSG00000175398,OR10P1,hg38
ENSG00000175414,ARL10,hg38
ENSG00000175416,CLTB,hg38
ENSG00000175426,PCSK1,hg38
ENSG00000175445,LPL,hg38
ENSG00000175449,RFESD,hg38
ENSG00000175455,CCDC14,hg38
ENSG00000175463,TBC1D10C,hg38
ENSG00000175467,SART1,hg38
ENSG00000175470,PPP2R2D,hg38
ENSG00000175471,MCTP1,hg38
ENSG00000175482,POLD4,hg38
ENSG00000175485,OR52W1,hg38
ENSG00000175489,LRRC25,hg38
ENSG00000175497,DPP10,hg38
ENSG00000175505,CLCF1,hg38
ENSG00000175513,TSGA10IP,hg38
ENSG00000175514,GPR152,hg38
ENSG00000175518,UBQLNL,hg38
ENSG00000175520,UBQLN3,hg38
ENSG00000175535,PNLIP,hg38
ENSG00000175536,LIPT2,hg38
ENSG00000175538,KCNE3,hg38
ENSG00000175544,CABP4,hg38
ENSG00000175548,ALG10B,hg38
ENSG00000175550,DRAP1,hg38
ENSG00000175556,LONRF3,hg38
ENSG00000175564,UCP3,hg38
ENSG00000175567,UCP2,hg38
ENSG00000175573,C11orf68,hg38
ENSG00000175575,PAAF1,hg38
ENSG00000175581,MRPL48,hg38
ENSG00000175582,RAB6A,hg38
ENSG00000175591,P2RY2,hg38
ENSG00000175592,FOSL1,hg38
ENSG00000175595,ERCC4,hg38
ENSG00000175600,SUGCT,hg38
ENSG00000175602,CCDC85B,hg38
ENSG00000175606,TMEM70,hg38
ENSG00000175611,LINC00476,hg38
ENSG00000175619,OR4B1,hg38
ENSG00000175634,RPS6KB2,hg38
ENSG00000175643,RMI2,hg38
ENSG00000175646,PRM1,hg38
ENSG00000175658,DRD5P2,hg38
ENSG00000175662,TOM1L2,hg38
ENSG00000175664,TEX26,hg38
ENSG00000175676,GOLGA8EP,hg38
ENSG00000175691,ZNF77,hg38
ENSG00000175697,GPR156,hg38
ENSG00000175699,CCDC197,hg38
ENSG00000175701,MTLN,hg38
ENSG00000175707,KDF1,hg38
ENSG00000175711,B3GNTL1,hg38
ENSG00000175718,RBMXL3,hg38
ENSG00000175727,MLXIP,hg38
ENSG00000175728,C11orf44,hg38
ENSG00000175730,BAK1P1,hg38
ENSG00000175741,RWDD4P2,hg38
ENSG00000175745,NR2F1,hg38
ENSG00000175746,C15orf54,hg38
ENSG00000175749,EIF3KP1,hg38
ENSG00000175756,AURKAIP1,hg38
ENSG00000175764,TTLL11,hg38
ENSG00000175766,EIF4E1B,hg38
ENSG00000175768,TOMM5,hg38
ENSG00000175772,LINC01106,hg38
ENSG00000175779,C15orf53,hg38
ENSG00000175782,SLC35E3,hg38
ENSG00000175785,PRIMA1,hg38
ENSG00000175787,ZNF169,hg38
ENSG00000175792,RUVBL1,hg38
ENSG00000175793,SFN,hg38
ENSG00000175800,OR52B3P,hg38
ENSG00000175806,MSRA,hg38
ENSG00000175809,CBLL2,hg38
ENSG00000175820,CCDC168,hg38
ENSG00000175826,CTDNEP1,hg38
ENSG00000175832,ETV4,hg38
ENSG00000175841,FAM172BP,hg38
ENSG00000175854,SWI5,hg38
ENSG00000175857,GAPT,hg38
ENSG00000175866,BAIAP2,hg38
ENSG00000175868,CALCB,hg38
ENSG00000175874,CREG2,hg38
ENSG00000175877,TMEM270,hg38
ENSG00000175879,HOXD8,hg38
ENSG00000175886,RPL7AP66,hg38
ENSG00000175893,ZDHHC21,hg38
ENSG00000175894,TSPEAR,hg38
ENSG00000175895,PLEKHF2,hg38
ENSG00000175899,A2M,hg38
ENSG00000175906,ARL4D,hg38
ENSG00000175920,DOK7,hg38
ENSG00000175928,LRRN1,hg38
ENSG00000175931,UBE2O,hg38
ENSG00000175938,ORAI3,hg38
ENSG00000175946,KLHL38,hg38
ENSG00000175970,UNC119B,hg38
ENSG00000175984,DENND2C,hg38
ENSG00000175985,PLEKHD1,hg38
ENSG00000176007,FAM220BP,hg38
ENSG00000176009,ASCL3,hg38
ENSG00000176014,TUBB6,hg38
ENSG00000176018,LYSMD3,hg38
ENSG00000176020,AMIGO3,hg38
ENSG00000176022,B3GALT6,hg38
ENSG00000176024,ZNF613,hg38
ENSG00000176029,C11orf16,hg38
ENSG00000176034,CHDC2,hg37
ENSG00000176040,TMPRSS7,hg38
ENSG00000176046,NUPR1,hg38
ENSG00000176049,JAKMIP2,hg38
ENSG00000176054,RPL23P2,hg38
ENSG00000176055,MBLAC2,hg38
ENSG00000176058,TPRN,hg38
ENSG00000176075,LINC00302,hg37
ENSG00000176076,KCNE5,hg38
ENSG00000176083,ZNF683,hg38
ENSG00000176087,SLC35A4,hg38
ENSG00000176092,CRYBG2,hg38
ENSG00000176095,IP6K1,hg38
ENSG00000176101,SSNA1,hg38
ENSG00000176102,CSTF3,hg38
ENSG00000176105,YES1,hg38
ENSG00000176108,CHMP6,hg38
ENSG00000176115,AQP7P4,hg38
ENSG00000176124,DLEU1,hg38
ENSG00000176125,UFSP1,hg38
ENSG00000176136,MC5R,hg38
ENSG00000176142,TMEM39A,hg38
ENSG00000176148,TCP11L1,hg38
ENSG00000176153,GPX2,hg38
ENSG00000176155,CCDC57,hg38
ENSG00000176160,HSF5,hg38
ENSG00000176165,FOXG1,hg38
ENSG00000176170,SPHK1,hg37
ENSG00000176171,BNIP3,hg38
ENSG00000176177,ENTHD1,hg38
ENSG00000176182,MYPOP,hg38
ENSG00000176194,CIDEA,hg38
ENSG00000176198,OR11H4,hg38
ENSG00000176200,OR4D11,hg38
ENSG00000176204,LRRTM4,hg38
ENSG00000176208,ATAD5,hg38
ENSG00000176209,SMIM19,hg38
ENSG00000176219,OR11H6,hg38
ENSG00000176222,ZNF404,hg38
ENSG00000176225,RTTN,hg38
ENSG00000176227,CTAGE15,hg37
ENSG00000176230,OR4K17,hg38
ENSG00000176231,OR10H4,hg38
ENSG00000176236,C10orf111,hg38
ENSG00000176239,OR51B6,hg38
ENSG00000176243,CDV3P1,hg38
ENSG00000176244,ACBD7,hg38
ENSG00000176246,OR4L1,hg38
ENSG00000176248,ANAPC2,hg38
ENSG00000176253,OR4K13,hg38
ENSG00000176256,HMGB4,hg38
ENSG00000176261,ZBTB8OS,hg38
ENSG00000176268,CYCSP34,hg38
ENSG00000176269,OR4F21,hg38
ENSG00000176273,SLC35G1,hg38
ENSG00000176274,SLC25A53,hg37
ENSG00000176281,OR4K5,hg38
ENSG00000176289,IDSP1,hg38
ENSG00000176290,OR4K3,hg38
ENSG00000176293,ZNF135,hg38
ENSG00000176294,OR4N2,hg37
ENSG00000176299,OR4M1,hg38
ENSG00000176302,FOXR1,hg38
ENSG00000176312,OR4H12P,hg38
ENSG00000176318,FOXN3P1,hg38
ENSG00000176340,COX8A,hg38
ENSG00000176343,RPL37AP8,hg38
ENSG00000176358,TAC4,hg38
ENSG00000176371,ZSCAN2,hg38
ENSG00000176378,PFN1P10,hg38
ENSG00000176381,PRR18,hg38
ENSG00000176383,B3GNT4,hg38
ENSG00000176386,CDC26,hg38
ENSG00000176387,HSD11B2,hg38
ENSG00000176390,CRLF3,hg38
ENSG00000176393,RNPEP,hg38
ENSG00000176395,CEACAM20,hg37
ENSG00000176396,EID2,hg38
ENSG00000176399,DMRTA1,hg38
ENSG00000176401,EID2B,hg38
ENSG00000176402,GJC3,hg38
ENSG00000176406,RIMS2,hg38
ENSG00000176407,KCMF1,hg38
ENSG00000176410,DNAJC30,hg38
ENSG00000176422,SPRYD4,hg38
ENSG00000176428,VPS37D,hg38
ENSG00000176435,CLEC14A,hg38
ENSG00000176438,SYNE3,hg38
ENSG00000176444,CLK2,hg38
ENSG00000176454,LPCAT4,hg38
ENSG00000176463,SLCO3A1,hg38
ENSG00000176472,ZNF575,hg38
ENSG00000176473,WDR25,hg38
ENSG00000176476,SGF29,hg38
ENSG00000176485,PLA2G16,hg38
ENSG00000176490,DIRAS1,hg38
ENSG00000176495,OR5AN1,hg38
ENSG00000176510,OR10AC1,hg38
ENSG00000176531,PHLDB3,hg38
ENSG00000176532,PRR15,hg38
ENSG00000176533,GNG7,hg38
ENSG00000176540,OR4C5,hg38
ENSG00000176542,USF3,hg38
ENSG00000176547,OR4C3,hg38
ENSG00000176555,OR4S1,hg38
ENSG00000176563,CNTD1,hg38
ENSG00000176566,DCAF4L2,hg38
ENSG00000176567,OR4X1,hg38
ENSG00000176571,CNBD1,hg38
ENSG00000176584,DMBT1P1,hg38
ENSG00000176595,KBTBD11,hg38
ENSG00000176597,B3GNT5,hg38
ENSG00000176601,MAP3K19,hg38
ENSG00000176605,C14orf177,hg38
ENSG00000176619,LMNB2,hg38
ENSG00000176623,RMDN1,hg38
ENSG00000176624,MEX3C,hg38
ENSG00000176635,HORMAD2,hg38
ENSG00000176641,RNF152,hg38
ENSG00000176654,NANOGP1,hg38
ENSG00000176658,MYO1D,hg38
ENSG00000176659,C20orf197,hg38
ENSG00000176678,FOXL1,hg38
ENSG00000176679,TGIF2LY,hg38
ENSG00000176681,LRRC37A,hg38
ENSG00000176692,FOXC2,hg38
ENSG00000176695,OR4F17,hg38
ENSG00000176697,BDNF,hg38
ENSG00000176700,SCAND2P,hg38
ENSG00000176714,CCDC121,hg38
ENSG00000176715,ACSF3,hg38
ENSG00000176716,OR10AB1P,hg38
ENSG00000176720,BOK,hg38
ENSG00000176723,ZNF843,hg38
ENSG00000176728,TTTY14,hg38
ENSG00000176731,C8orf59,hg38
ENSG00000176732,PFN4,hg38
ENSG00000176734,TRIL,hg37
ENSG00000176742,OR51V1,hg38
ENSG00000176746,MAGEB6,hg38
ENSG00000176748,OR52Z1,hg38
ENSG00000176749,CDK5R1,hg38
ENSG00000176752,OR51A1P,hg38
ENSG00000176753,C15orf56,hg38
ENSG00000176754,LINC00303,hg38
ENSG00000176761,ZNF285B,hg38
ENSG00000176769,TCERG1L,hg38
ENSG00000176771,NCKAP5,hg38
ENSG00000176774,MAGEB18,hg38
ENSG00000176782,DEFB104A,hg38
ENSG00000176783,RUFY1,hg38
ENSG00000176787,OR52E2,hg38
ENSG00000176788,BASP1,hg38
ENSG00000176797,DEFB103A,hg38
ENSG00000176798,OR51L1,hg38
ENSG00000176809,LRRC37A3,hg38
ENSG00000176826,FKBP9P1,hg38
ENSG00000176834,VSIG10,hg38
ENSG00000176840,MIR7-3HG,hg38
ENSG00000176842,IRX5,hg38
ENSG00000176845,METRNL,hg38
ENSG00000176853,FAM91A1,hg38
ENSG00000176855,KRT18P28,hg38
ENSG00000176857,GJA1P1,hg38
ENSG00000176871,WSB2,hg38
ENSG00000176879,OR51G1,hg37
ENSG00000176884,GRIN1,hg38
ENSG00000176887,SOX11,hg38
ENSG00000176890,TYMS,hg38
ENSG00000176893,OR51G2,hg38
ENSG00000176894,PXMP2,hg38
ENSG00000176895,OR51A7,hg38
ENSG00000176896,TCEANC,hg38
ENSG00000176900,OR51T1,hg38
ENSG00000176903,PNMA1,hg38
ENSG00000176904,OR51H1,hg38
ENSG00000176907,TCIM,hg38
ENSG00000176909,MAMSTR,hg38
ENSG00000176912,TYMSOS,hg38
ENSG00000176915,ANKLE2,hg38
ENSG00000176919,C8G,hg38
ENSG00000176920,FUT2,hg38
ENSG00000176922,OR51S1,hg38
ENSG00000176923,OR7A15P,hg38
ENSG00000176925,OR51F2,hg38
ENSG00000176927,EFCAB5,hg38
ENSG00000176928,GCNT4,hg38
ENSG00000176933,TOB2P1,hg38
ENSG00000176937,OR52R1,hg37
ENSG00000176945,MUC20,hg38
ENSG00000176946,THAP4,hg38
ENSG00000176951,OR51N1P,hg38
ENSG00000176953,NFATC2IP,hg38
ENSG00000176956,LY6H,hg38
ENSG00000176970,RPL7L1P11,hg38
ENSG00000176971,FIBIN,hg38
ENSG00000176973,FAM89B,hg38
ENSG00000176974,SHMT1,hg38
ENSG00000176978,DPP7,hg38
ENSG00000176979,TRIM60,hg38
ENSG00000176986,SEC24C,hg38
ENSG00000176988,FMR1NB,hg38
ENSG00000176994,SMCR8,hg38
ENSG00000176998,HCG4,hg38
ENSG00000177000,MTHFR,hg38
ENSG00000177023,DEFB104B,hg38
ENSG00000177025,C19orf18,hg38
ENSG00000177030,DEAF1,hg38
ENSG00000177034,MTX3,hg38
ENSG00000177042,TMEM80,hg38
ENSG00000177045,SIX5,hg38
ENSG00000177047,IFNW1,hg38
ENSG00000177051,FBXO46,hg38
ENSG00000177054,ZDHHC13,hg38
ENSG00000177058,SLC38A9,hg38
ENSG00000177076,ACER2,hg38
ENSG00000177082,WDR73,hg38
ENSG00000177084,POLE,hg38
ENSG00000177096,PHETA2,hg38
ENSG00000177098,SCN4B,hg38
ENSG00000177103,DSCAML1,hg38
ENSG00000177105,RHOG,hg38
ENSG00000177106,EPS8L2,hg38
ENSG00000177108,ZDHHC22,hg38
ENSG00000177112,MRVI1-AS1,hg38
ENSG00000177119,ANO6,hg38
ENSG00000177125,ZBTB34,hg38
ENSG00000177133,LINC00982,hg38
ENSG00000177138,FAM9B,hg38
ENSG00000177143,CETN1,hg38
ENSG00000177144,NUDT4B,hg38
ENSG00000177150,FAM210A,hg38
ENSG00000177151,OR2T35,hg38
ENSG00000177156,TALDO1,hg38
ENSG00000177169,ULK1,hg38
ENSG00000177173,NAP1L4P1,hg38
ENSG00000177174,OR14C36,hg38
ENSG00000177181,RIMKLA,hg38
ENSG00000177182,CLVS1,hg38
ENSG00000177186,OR2M7,hg38
ENSG00000177189,RPS6KA3,hg38
ENSG00000177191,B3GNT8,hg38
ENSG00000177192,PUS1,hg38
ENSG00000177197,PCNPP5,hg38
ENSG00000177200,CHD9,hg38
ENSG00000177201,OR2T12,hg38
ENSG00000177202,SPACA4,hg38
ENSG00000177212,OR2T33,hg38
ENSG00000177225,GATD1,hg38
ENSG00000177233,OR2M1P,hg38
ENSG00000177234,LINC01561,hg38
ENSG00000177238,TRIM72,hg38
ENSG00000177239,MAN1B1,hg38
ENSG00000177243,DEFB103B,hg38
ENSG00000177257,DEFB4B,hg38
ENSG00000177261,ENSAP3,hg38
ENSG00000177272,KCNA3,hg38
ENSG00000177275,OR2AJ1,hg38
ENSG00000177283,FZD8,hg38
ENSG00000177291,GJD4,hg38
ENSG00000177294,FBXO39,hg38
ENSG00000177300,CLDN22,hg38
ENSG00000177301,KCNA2,hg38
ENSG00000177302,TOP3A,hg38
ENSG00000177303,CASKIN2,hg38
ENSG00000177306,OR7E125P,hg38
ENSG00000177311,ZBTB38,hg38
ENSG00000177324,BEND2,hg38
ENSG00000177335,C8orf31,hg38
